Username,average_bet,max_bet,bet_volatility,total_sessions,win_rate,total_profit,loss_chase_rate
railsgers,0.012169642857142858,0.1755,0.02671748560812394,12,0.9642857142857143,0.1479375,0.3333333333333333
rajapalak,0.029124999999999998,0.12825,0.032111965197158664,8,0.5,0.18438749999999998,0.8888888888888888
rajeshrajan71,0.011250000000000001,0.015000000000000001,0.005303300858899107,1,1.0,0.0051075,0.0
rajkamal,0.15,0.15,0.0,1,1.0,0.0645525,0.0
rakesora,0.007500000000000001,0.007500000000000001,0.0,1,0.0,-0.007500000000000001,0.0
rambabu,3.88125,7.5,4.179582066427216,4,1.0,2.39208,0.0
ramboh,0.09645000000000001,0.3675,0.1485106056818839,4,0.6,-0.26371500000000003,0.0
ran24jr,0.0022500000000000003,0.0022500000000000003,0.0,1,0.0,-0.0022500000000000003,0.0
randombust12,0.123,0.5985,0.16181517234178014,3,0.18181818181818182,-0.051885000000000014,0.25
rape_inch,0.056249999999999994,0.056249999999999994,0.0,1,1.0,0.0067350000000000005,0.0
raphaelprata,0.010125,0.015000000000000001,0.005921359641163506,1,0.75,-0.01233,0.0
rapidfireman,113.79177272727271,750.0,238.14872060617014,10,0.7272727272727273,699.0984825,1.0
rar1988,0.9468,2.25,1.19305725187436,3,0.4,0.5015474999999999,0.0
ratabat,0.375,0.375,0.0,1,0.0,-0.375,0.0
ravleg,0.017089285714285713,0.075,0.03140670052571724,7,0.5,-0.128655,0.2857142857142857
rawatpolo,0.00075,0.00075,0.0,1,1.0,0.0003975,0.0
raymondrox,1.3875,6.0,2.2722648393178115,1,1.0,2.74173,0.0
rbgusdldl,0.0225,0.0225,0.0,1,0.0,-0.0225,0.0
rbon,0.24028846153846153,1.083,0.3005395988564057,5,0.6923076923076923,0.24828750000000005,0.5
real2100,0.013500000000000002,0.045,0.013356880249519346,15,0.56,-0.00042,0.45454545454545453
reallytrue,1.25,2.25,0.8660254037844386,2,0.6666666666666666,0.27315,0.0
reason,1.9815,3.75,1.5794259241889124,4,0.8,2.2421025,0.0
reborn31,0.006900000000000001,0.01425,0.004512482686947397,3,0.0,-0.0345,0.25
rebus,0.045375,0.093,0.04831342980994001,3,1.0,0.021172499999999997,0.0
reckover,1.1458333333333333,4.8,1.5323592920721953,2,0.4444444444444444,2.4074474999999995,0.75
refclyou,0.00987857142857143,0.06974999999999999,0.012720752415514057,8,0.9428571428571428,0.03732,0.5
regdem,0.006750000000000001,0.0105,0.005303300858899107,1,0.0,-0.013500000000000002,0.0
regulushf,0.375,0.375,0.0,1,1.0,0.030000000000000002,0.0
reitsu26,0.0375,0.0375,0.0,1,0.0,-0.0375,0.0
remorder,0.3,0.3,0.0,1,1.0,0.0654,0.0
renaki,0.0165,0.0165,0.0,1,1.0,0.00165,0.0
renanlynella,0.23875000000000002,0.7492500000000001,0.25807738664981866,6,0.2222222222222222,1.323195,0.8571428571428571
renatopuntocom,0.01125,0.01125,0.0,1,1.0,0.00135,0.0
rene2,0.08362499999999999,0.44999999999999996,0.17989106078402003,4,1.0,0.0178275,0.0
research_XII,0.2859375,0.75,0.3652130123021888,11,0.625,0.8427375000000001,0.08333333333333333
resiize,0.5812499999999999,0.5812499999999999,0.0,1,1.0,0.3443775,0.0
resultgaib,0.00165,0.0022500000000000003,0.00033541019662496855,2,0.2,-0.0035775000000000004,0.0
retired,0.06319999999999999,0.15,0.04063515807067288,7,0.6666666666666666,-0.1575825,0.75
retrofour,0.00075,0.00075,0.0,1,1.0,0.0007575,0.0
reusss,0.8999999999999999,0.8999999999999999,0.0,1,1.0,0.09,0.0
rewer,0.2625,0.375,0.15909902576697318,2,0.0,-0.525,1.0
rezar,0.02025,0.053250000000000006,0.028735866091002028,1,1.0,0.01824,0.0
rhez,0.080625,0.15,0.07177438609977797,2,0.5,-0.26478,0.0
rhynes,0.13124999999999998,0.15,0.026516504294495525,2,0.5,-0.03527999999999999,0.0
rhys57,18.0,22.5,4.782781617427248,3,0.75,72.4063575,1.0
riabkin,0.05922321428571429,0.6749999999999999,0.1550268097973779,8,0.8928571428571429,0.79692,0.3333333333333333
rich1111,0.0018750000000000001,0.0022500000000000003,0.0005303300858899108,1,0.5,-0.0009375,0.0
rickette,90.42083333333332,669.0,146.78456633938453,7,0.7777777777777778,38.44616999999998,1.0
riensieSR,0.21675,0.75,0.30603768150343835,5,0.4,-0.203175,0.5
rikrikrik,1.5,1.5,0.0,1,1.0,0.9594824999999999,0.0
rikso88,0.37171875,1.5,0.5078108379093679,3,0.875,3.5537024999999995,1.0
riptome,0.183375,1.59675,0.41098512922283176,5,0.6428571428571429,-1.8645524999999998,0.4
rique98,3.0,3.0,0.0,1,1.0,3.15,0.0
rithwikgopu,0.15,0.15,0.0,1,0.0,-0.15,0.0
riverbed,0.004375,0.01575,0.005816590116918614,4,0.8888888888888888,0.00726,0.5
rizkiga,0.0022500000000000003,0.0022500000000000003,0.0,1,1.0,0.0060375,0.0
rizkige,0.036642857142857144,0.11249999999999999,0.045192149286605705,3,0.14285714285714285,-0.249045,0.6
rizkigi,0.004125,0.00525,0.0015909902576697321,1,0.5,0.0017174999999999994,0.0
rizkigo,0.02325,0.02325,0.0,1,0.0,-0.02325,0.0
rizkigu,0.00475,0.01275,0.006928203230275509,2,0.0,-0.014249999999999999,0.5
rizkisury4,0.10006666666666666,1.3155,0.2339587752633512,15,0.15555555555555556,6.6524175,0.43243243243243246
rizwan,0.4125,0.75,0.4772970773009196,2,1.0,0.40082249999999997,0.0
rlfrk123,0.007500000000000001,0.007500000000000001,0.0,1,1.0,0.0076275,0.0
rmazzara,0.08221875,0.588,0.15393826887749515,5,0.8125,0.0885075,0.6666666666666666
rmic4,1.2,2.25,1.4849242404917498,2,1.0,0.297,0.0
roNgGoLaWe,0.006500000000000001,0.04125,0.0077335584842469695,18,0.5476190476190477,0.013912499999999993,0.2631578947368421
roadbet,1.45335,25.692,5.749532422293138,4,0.6,-28.99401,0.5
robsny,0.012195652173913041,0.15,0.03143517468553152,5,0.2608695652173913,-0.0664875,0.5882352941176471
robyxkz,0.375,0.375,0.0,1,0.0,-0.375,0.0
robzilla,0.621,0.75,0.20614633758570633,2,0.3333333333333333,-1.00176,0.5
rockoo,0.0185,0.075,0.023319909558533497,5,0.5,0.11429999999999998,0.8333333333333334
rockyroad,0.11249999999999999,0.11249999999999999,0.0,1,1.0,0.11388000000000001,0.0
rodrigos,0.01875,0.01875,0.0,1,1.0,0.0005625000000000001,0.0
rogie07,0.75,0.75,0.0,1,0.0,-0.75,0.0
rohith_neria,0.0375,0.0375,0.0,1,0.0,-0.0375,0.0
rokkpowers,1.9456153846153843,37.248,6.2088508126679605,19,0.48717948717948717,-15.945585,0.47368421052631576
rokshuter,3.75,3.75,0.0,1,1.0,7.678859999999999,0.0
roman761,0.09375,0.09375,0.0,1,0.0,-0.09375,0.0
romanovkipish1,0.0038181818181818182,0.007500000000000001,0.002429225465788708,6,0.09090909090909091,-0.019470000000000005,0.3
romkavoitov,0.04414903846153846,0.315,0.07049249472662182,11,0.5192307692307693,-0.4207425,0.5416666666666666
ronnytga,0.925125,2.25,0.8250591456071498,4,0.8333333333333334,0.3638175,1.0
rony9998,0.0375,0.0375,0.0,1,0.0,-0.0375,0.0
rosenkilde,5.07015,22.5,9.75820674419742,3,0.6,-23.3057625,0.5
rottor29,0.018482142857142857,0.12375,0.02885433220702572,30,0.4387755102040816,-0.13692749999999998,0.3090909090909091
rovaz,0.0028478260869565218,0.056249999999999994,0.007184058305304555,20,0.6521739130434783,0.1356975,0.2916666666666667
rrrrrrrr,0.10241666666666666,0.75,0.19133367066308993,8,0.7222222222222222,1.3229625,0.6
rsf,0.019079268292682926,0.34875,0.06863259154331286,13,0.07317073170731707,-0.59625,0.3783783783783784
rsf3,0.00486,0.07275,0.014271562633432964,9,0.16,0.639165,0.38095238095238093
rtpsquad,70.89999999999999,145.2,69.49410046903262,1,0.6666666666666666,95.625825,0.0
rudelyn,0.0696,0.4995,0.15182506380700123,7,0.3,1.3838100000000002,0.16666666666666666
rudi7834,0.005937500000000001,0.0405,0.011514874273975143,3,0.6666666666666666,0.0013725000000000028,0.3333333333333333
rue,75.0,75.0,0.0,1,1.0,47.1383775,0.0
rugg43,0.01125,0.01125,0.0,1,1.0,0.0043275,0.0
ruka57,0.22499999999999998,0.22499999999999998,0.0,1,1.0,0.073275,0.0
runell,7.508625,15.0,10.594404125822745,2,0.5,1.48275,1.0
runitrightnow,0.1805625,4.71525,0.6810376870019907,13,0.22916666666666666,1.5518399999999997,0.4722222222222222
runitrightnow2,0.0375,0.10275,0.05650940187260877,1,0.0,-0.1125,0.5
ruper,0.001275,0.003,0.0009387491677759293,5,0.8,0.0065325,0.5
rwrig,3.0,3.75,1.0606601717798212,2,1.0,1.8900000000000001,0.0
ryanallen,3.75,3.75,0.0,1,1.0,0.6375,0.0
ryanbautista97,4.70025,5.625,0.8074693105623277,1,0.6666666666666666,-0.27219000000000015,0.0
ryand8,0.0007500000000000001,0.00075,0.0,2,0.0,-0.0022500000000000003,0.0
ryantaenamo,0.075,0.075,0.0,1,1.0,0.0092775,0.0
ryona,0.45,0.75,0.42426406871192857,1,0.5,-0.037500000000000006,1.0
ryosmk,0.0015,0.0015,0.0,1,0.0,-0.0015,0.0
s124354,1.3549772727272729,8.403,2.5696515995717824,3,0.0,-14.904750000000002,0.4
s3cr3t1,0.3104338235294118,5.0325,0.8062756181486472,16,0.5588235294117647,-0.5197350000000001,0.3793103448275862
s3zy,0.22499999999999998,0.22499999999999998,0.0,1,0.0,-0.22499999999999998,0.0
saha1974,0.0017250000000000002,0.0037500000000000003,0.0011752659273543162,5,0.7,0.0019275000000000002,0.6666666666666666
salavatbit,0.375,0.375,0.0,1,1.0,0.075,0.0
salemsale,22.5,22.5,0.0,1,0.0,-22.5,0.0
salongdartist,15.0,15.0,0.0,1,0.0,-15.0,0.0
sam20sam,0.6,0.6,0.0,1,1.0,0.6984825,0.0
sam4u4ever,1.534375,4.5,1.6241879526956906,8,0.6666666666666666,3.476025,0.5
samehere,2.25,2.25,0.0,1,1.0,0.6749999999999999,0.0
samgriff,0.75,0.75,0.0,1,1.0,0.3825,0.0
samoyo,1.05,1.05,0.0,1,0.0,-1.05,0.0
sanio1976,0.061258928571428575,0.5700000000000001,0.1111862277089337,11,0.5714285714285714,0.2632200000000002,0.4166666666666667
saniok999,0.18554347826086956,0.75,0.23088017912896835,4,0.7391304347826086,0.2370375,0.6
sanjiku,0.07525,0.375,0.1485686709908923,2,0.6666666666666666,-0.36363,0.0
sanko11989,0.007500000000000001,0.007500000000000001,0.0,1,1.0,0.00084,0.0
sanorita,0.0037500000000000003,0.0037500000000000003,0.0,1,1.0,0.007597500000000001,0.0
sanya1206,0.045000000000000005,0.12000000000000001,0.0649519052838329,3,0.6666666666666666,0.03996,0.0
sanya58,0.004875000000000001,0.007500000000000001,0.0037123106012293752,1,0.5,-0.006555000000000001,0.0
sanya777,0.016732758620689656,0.08775,0.024729783503262347,8,0.3103448275862069,-0.388455,0.15789473684210525
saqib114,0.1153465909090909,0.531,0.12491723092164297,16,0.4772727272727273,-2.1240674999999998,0.2727272727272727
sarah10,3.08445,7.8165000000000004,4.176864457939712,4,0.4,-15.294645,0.3333333333333333
saree,0.00075,0.00075,0.0,8,0.18181818181818182,-0.0048075,0.0
sarmat545,0.03991525423728814,0.456,0.06249180308609674,11,0.9322033898305084,0.18083249999999998,0.75
sashakinglet,0.00075,0.00075,0.0,1,1.0,0.001155,0.0
sashasas_002,0.0264375,0.22499999999999998,0.06308364982307221,4,0.5833333333333334,0.0561375,0.5
sayar,0.075,0.075,0.0,1,1.0,0.0105,0.0
saymox,0.0015,0.0015,0.0,1,0.0,-0.0015,0.0
scam,0.0007500000000000001,0.00075,0.0,3,0.3333333333333333,-0.000675,0.0
scania,0.11249999999999999,0.15,0.05303300858899107,2,1.0,0.0081525,0.0
scbeachbum,0.2625,0.2625,0.0,1,1.0,0.12337499999999998,0.0
sccot45,1.1875,1.875,0.6584783595532961,3,0.0,-3.5625,0.5
sce919,360.0,360.0,0.0,1,1.0,447.64262999999994,0.0
schlopdog7,0.066375,0.09,0.03341079541106436,1,1.0,0.006637500000000001,0.0
scooper,0.00425,0.006,0.003031088913245535,2,0.3333333333333333,-0.0048825,0.0
scorpions78,0.002,0.003,0.0008660254037844387,2,1.0,0.00612,0.0
scorpuce,0.8310234375000001,22.5,3.9704165075448414,11,0.875,3.5448375,0.5
scuczu,0.2265,0.375,0.14092760299428317,4,0.5,-0.7675875000000001,0.6666666666666666
sdhaliwal,0.26249999999999996,0.3,0.05303300858899109,1,1.0,0.025777500000000002,0.0
sdy7777,2.5124797297297294,122.08575,14.444065488469647,19,0.14864864864864866,-150.8205075,0.4032258064516129
searchthel0ve,0.0405,0.147,0.06116754654226373,2,0.8,-0.0232875,0.0
seem,0.0095,0.01275,0.0056291651245988505,1,0.6666666666666666,-0.0014625,1.0
sega55,0.03870394736842105,0.375,0.0719804744372623,14,0.7368421052631579,-0.22595999999999997,0.4
segajar,0.075,0.075,0.0,1,0.0,-0.075,0.0
segajar1982,0.055125,0.375,0.11453779398085158,8,0.6,0.054307499999999995,0.5
selieltga14,1.5375,3.0,2.0682873349706514,2,1.0,0.1515,0.0
seljalex77,3.75,3.75,0.0,1,0.0,-3.75,0.0
ser7Jg,0.09515625,0.27899999999999997,0.10246331551724114,6,0.5,0.32953499999999997,0.6666666666666666
serega111,0.009000000000000001,0.009000000000000001,0.0,1,1.0,0.009195,0.0
serega6996,0.0011250000000000001,0.0015,0.0005303300858899106,1,1.0,0.00018,0.0
seregaf23,0.11249999999999999,0.15,0.05303300858899107,1,0.0,-0.22499999999999998,0.0
seregass,0.0037875000000000005,0.009000000000000001,0.003496497307456797,4,0.25,0.002197499999999989,0.14285714285714285
serejagans,0.003,0.003,0.0,1,1.0,0.003,0.0
serg2303,0.0007500000000000001,0.00075,0.0,1,0.6666666666666666,-0.00030000000000000003,0.0
serg53,0.039,0.75,0.09395228177112039,26,0.46153846153846156,-0.6147975,0.37142857142857144
serg611,0.38261170212765955,3.75,0.7236773443177504,36,0.5106382978723404,21.6888825,0.4
sergei198723,0.0037500000000000007,0.00825,0.0030000000000000005,3,0.4,0.026797499999999995,0.5
sergunguz,0.039459507042253525,0.6749999999999999,0.09513355038562962,37,0.4154929577464789,-0.7562325,0.43373493975903615
serndippity,0.1565,0.375,0.19485619697612905,2,0.6666666666666666,0.3055125,0.0
sesam,0.9702187499999999,7.574999999999999,2.668897011466066,3,1.0,0.14693250000000002,0.0
setco,0.005318181818181818,0.18225,0.01588699526736498,40,0.6363636363636364,0.08466749999999999,0.23333333333333334
sfast,0.01410096153846154,1.02,0.08237627466753847,29,0.6858974358974359,-0.124095,0.2916666666666667
sh5427,0.40209374999999997,2.4,0.8175415229461261,4,0.625,2.620815,1.0
shado,0.20700000000000002,0.41250000000000003,0.29062088706767103,1,0.0,-0.41400000000000003,0.0
shadowbot,0.75,0.75,0.0,1,1.0,0.1036125,0.0
shaheer1,0.425,0.75,0.30310889132455354,1,1.0,0.1622175,0.0
shamarafixer,0.00075,0.00075,0.0,1,0.0,-0.00075,0.0
shaniaga,0.0015000000000000002,0.0022500000000000003,0.0007500000000000001,2,0.0,-0.0045000000000000005,1.0
shantalming,1.125,1.125,0.0,1,0.5,-0.8776425,0.0
shanz,5.018,15.0,8.644679928285374,2,0.3333333333333333,7.295999999999999,1.0
sharethi,0.010193877551020409,0.22349999999999998,0.03138218980145736,8,0.8775510204081632,0.05649,0.3333333333333333
sharprimage,0.14875,0.38999999999999996,0.16149966137735397,5,0.4444444444444444,-1.1925899999999998,0.25
sharprimagefunds,0.019500000000000003,0.021,0.0021213203435596433,1,0.5,-0.0054,1.0
shashel7,0.015000000000000001,0.015000000000000001,0.0,1,0.0,-0.015000000000000001,0.0
shawnw528,12.98825,37.5,21.227805508047695,2,0.3333333333333333,1.53525,0.0
shee-,0.047499999999999994,0.0525,0.008660254037844387,1,1.0,0.06159,0.0
sheerracing,0.33175,1.875,0.5968951698162752,3,0.2222222222222222,0.033374999999999926,0.5
shekhar282,0.15,0.15,0.0,1,1.0,0.015000000000000001,0.0
shekspir,0.008464285714285714,0.0435,0.015616783553966179,3,0.42857142857142855,-0.016919999999999994,0.6666666666666666
shelma,0.6107142857142858,1.5,0.6486937423997332,6,0.8571428571428571,-0.9916725000000001,0.0
sherstein,1.2693333333333332,7.5,2.4049104095839,2,1.0,3.1959375,0.0
shiela30,0.002375,0.003,0.0005645794895318108,2,0.8333333333333334,-0.0013425000000000004,1.0
shinpogi,0.45721153846153845,2.25,0.6502195450236552,9,0.15384615384615385,-3.8440425000000005,0.4
shmitex,0.0036000000000000003,0.012,0.004695742752749558,2,0.4,-0.011940000000000001,0.0
shon67,0.045000000000000005,0.060000000000000005,0.012990381056766583,3,1.0,0.0167775,0.0
shot_,0.08939285714285715,0.38475,0.09721881156149036,6,0.38095238095238093,0.10788750000000003,0.25
shreya,1.875,3.0,0.75,2,0.5,-1.2020625000000003,0.0
shrooms,0.00075,0.00075,0.0,1,0.0,-0.00075,0.0
shsh,1.3475625,10.5,2.6134199217691747,6,0.6875,-4.541085,0.6
shubham,0.007500000000000001,0.007500000000000001,0.0,1,0.0,-0.007500000000000001,0.0
siadman,0.5625,0.75,0.2651650429449553,2,0.0,-1.125,1.0
siamaks,0.5565,2.25,0.7434609690494856,5,0.9090909090909091,0.030329999999999982,1.0
sidd,3.0,3.75,1.0606601717798212,1,0.5,-2.9598975000000003,0.0
sidik48,0.004227272727272727,0.015000000000000001,0.005483446162604482,3,0.2727272727272727,0.012442499999999999,0.42857142857142855
sile57,0.007500000000000001,0.007500000000000001,0.0,1,1.0,0.0015,0.0
silverrabid,0.75,0.75,0.0,1,0.0,-0.75,0.0
simas,0.007951171875,0.17775,0.020289078619156683,36,0.09375,-0.5923350000000001,0.41739130434782606
simku2300,0.6881360294117647,6.12225,1.2047991452051188,12,0.29411764705882354,6.766499999999998,0.4166666666666667
sin,0.0037500000000000003,0.0045000000000000005,0.0010606601717798216,1,0.0,-0.007500000000000001,1.0
sincorp,0.9931046511627908,18.75,2.829381192984775,8,0.8604651162790697,2.06967,0.16666666666666666
sine730,1.05,1.05,0.0,1,1.0,0.105,0.0
sinertex,0.0245625,0.075,0.03385469871376793,2,0.25,-0.00477,0.5
sintegra,0.00834375,0.13125,0.017554173454817468,8,0.9107142857142857,-0.1405875,0.2
sintez13,0.008499999999999999,0.024,0.0055638341096765275,3,0.8095238095238095,-0.0124725,1.0
sinxmhew,0.22949999999999998,0.375,0.1992517252121045,2,0.4,-6.158268339717665e-17,0.3333333333333333
siro60,1.5899999999999999,1.5899999999999999,0.0,1,1.0,1.6228575,0.0
siroj88,0.00825,0.01575,0.007154544010627093,1,0.0,-0.02475,1.0
sirssmokes,0.45363,2.175,0.4552347958746124,10,1.0,0.36651,0.0
sis30533,3.75,3.75,0.0,1,1.0,4.1683425,0.0
sixdev,0.26849999999999996,0.26849999999999996,0.0,1,0.0,-0.26849999999999996,0.0
sizeopt,0.007254807692307693,0.01875,0.0050074675570433436,9,0.9423076923076923,0.0036749999999999994,0.3333333333333333
sk8,1.5,1.5,0.0,1,1.0,1.6715624999999998,0.0
skalim,0.00075,0.00075,0.0,1,0.0,-0.00075,0.0
skam93,0.0007500000000000001,0.00075,0.0,3,1.0,0.00014250000000000002,0.0
skater24,0.8632500000000001,3.75,1.6210696989179707,4,0.6,1.8744750000000001,1.0
skater25,0.0015,0.0015,0.0,1,0.0,-0.0015,0.0
skiffinpro,0.0022500000000000003,0.0022500000000000003,0.0,1,1.0,0.000225,0.0
skillfaker1,0.625,0.75,0.21650635094610965,2,0.0,-1.875,0.0
skitaila03,0.00075,0.00075,0.0,1,0.0,-0.00075,0.0
sksehsdmfEkfRjdi,3.0,3.0,0.0,1,0.0,-3.0,0.0
skyer,1.3575,7.5,1.9344368825659777,11,0.75,-2.67552,0.5
skyline_king88,0.075,0.075,0.0,2,0.8,-0.051937500000000004,0.0
slammin,0.021403846153846155,0.375,0.07283275626128251,10,0.6923076923076923,-0.3329025,0.375
slapped,0.0198,0.078,0.023146814035629182,2,0.0,-0.198,0.3333333333333333
slavitew,0.04668,0.43724999999999997,0.06991435388526904,31,0.7333333333333333,-1.10994,0.5
slayermetal,0.0045000000000000005,0.0045000000000000005,0.0,1,0.0,-0.0045000000000000005,0.0
sleepor,0.009020833333333334,0.13125,0.021277870378803018,9,0.9166666666666666,-0.1341825,0.0
slepachok,0.6351000000000001,9.216000000000001,2.3739247092104674,10,0.3333333333333333,18.6035775,0.4
slip,0.26437499999999997,0.3,0.05038135815954153,1,1.0,0.17448750000000002,0.0
sliper8888,0.00075,0.00075,0.0,1,0.0,-0.00075,0.0
slon21,0.0019500000000000001,0.012,0.003431848803035552,6,0.8,-0.019695,0.3333333333333333
slothz1,1.125,1.5,0.5303300858899106,1,1.0,2.3625225,0.0
smerfetka118,0.0045000000000000005,0.007500000000000001,0.004242640687119285,1,0.5,-0.0008475000000000001,0.0
smh4671,0.011850000000000003,0.036000000000000004,0.015236264305924863,3,0.8,0.0129525,1.0
smileyjiminez,4.240833333333334,33.75,7.217458575791706,8,0.5925925925925926,-34.190452500000006,0.45454545454545453
sminoffp,0.00175,0.0022500000000000003,0.00043301270189221946,1,0.3333333333333333,0.0023250000000000002,0.0
smvm,0.0060892857142857155,0.0345,0.006198401994242546,7,0.8333333333333334,0.00014999999999999904,0.2857142857142857
snajper,0.01425,0.03975,0.01530318594280289,6,1.0,0.009765,0.0
snajper2,0.0019821428571428572,0.00675,0.001874587866793571,9,0.7142857142857143,-0.0075375,0.5
snock,0.75,0.75,0.0,2,0.0,-1.5,0.0
soap,0.3,0.3,0.0,1,0.0,-0.3,0.0
sofaking,1.4871465517241378,16.776,3.5330900481056804,7,0.5172413793103449,-22.7713875,0.35714285714285715
sofuch,0.012678571428571431,0.12975,0.027476391513303465,16,0.14285714285714285,-0.45611250000000003,0.34285714285714286
soleymansd,0.31799999999999995,0.75,0.2932490409191478,3,0.8,-0.22416,1.0
solo121,0.156,0.7492500000000001,0.26453461493725167,4,0.5714285714285714,0.2069925,1.0
sololife,0.00825,0.00825,0.0,1,1.0,0.00033,0.0
solomon666,0.0015,0.0015,0.0,1,1.0,0.00153,0.0
sonick,0.045,0.045,0.0,1,0.0,-0.045,0.0
sonixxxx,0.09066666666666666,0.75,0.24753762340298902,3,0.5555555555555556,0.8231399999999999,0.3333333333333333
sony_,0.056249999999999994,0.075,0.026516504294495535,1,1.0,0.007125,0.0
sonyama,0.003,0.009000000000000001,0.004015594601052253,1,0.0,-0.012,0.6666666666666666
sortegrande,0.27475,0.81075,0.46419931064145276,2,0.0,-0.82425,0.5
sosaveli,0.13656818181818184,2.25,0.4755346376011337,8,0.8636363636363636,-2.215455,0.3333333333333333
soytthe,0.006845238095238095,0.02625,0.006477695691729767,12,0.9523809523809523,-0.022972499999999996,0.3333333333333333
sparrowbear,7.5,7.5,0.0,1,1.0,7.487205000000001,0.0
spartanshield,0.00525,0.00525,0.0,1,0.0,-0.00525,0.0
speculyant777,0.03746641791044776,1.02675,0.12852366024012726,24,0.7313432835820896,0.06948,0.35294117647058826
spennytimm14,0.075,0.075,0.0,1,1.0,0.078,0.0
spiker42,0.02584090909090909,0.6,0.10418153511310306,7,0.7878787878787878,-0.6352724999999999,0.2857142857142857
spikers13,3.9284999999999997,3.9284999999999997,0.0,1,0.0,-3.9284999999999997,0.0
splargy,0.375,0.375,0.0,1,1.0,0.09375,0.0
spogdna,0.551765625,1.8510000000000002,0.5674692316824324,6,0.6875,1.6815449999999998,1.0
spoor,0.09949999999999999,0.15,0.04465072787760575,3,1.0,0.0414825,0.0
spy,4.5,4.5,0.0,1,1.0,6.8021400000000005,0.0
sqrt,0.1236,0.6165,0.15074232389838535,5,0.8,-0.06952499999999999,0.3333333333333333
squashmaster,0.75,0.75,0.0,1,1.0,0.11249999999999999,0.0
squilliam,5.25,9.0,5.303300858899107,2,1.0,6.4641675,0.0
squirtle21,0.58125,1.125,0.7689786245403705,1,1.0,0.10206749999999999,0.0
sr44,0.0016939655172413795,0.00675,0.0018239651616932767,16,0.603448275862069,-0.03354,0.045454545454545456
srd4,0.003,0.0037500000000000003,0.0010606601717798214,2,0.0,-0.006,0.0
srp1710,0.29425,0.75,0.3968799409141258,2,0.3333333333333333,-0.854205,0.0
ss20,0.004,0.01125,0.004158951189903531,4,0.8888888888888888,-0.00363,0.0
ssb2125,2.4764577464788733,136.875,16.277717714277053,21,0.647887323943662,286.602855,0.48
sshdontthankme,0.016888554216867472,0.81075,0.10339485389765957,17,0.10843373493975904,0.1199775,0.2876712328767123
sss1012,0.020864864864864864,0.903,0.08836736198048836,32,0.6486486486486487,-0.5968875000000001,0.3333333333333333
sstt,0.42724999999999996,0.58275,0.26933390057696044,3,0.3333333333333333,-0.00011249999999995985,0.5
stacksmogin,0.29717307692307693,3.741,1.0348540727673043,6,0.23076923076923078,-3.7998975,0.4
staffika,0.013474137931034484,0.29175,0.05372118599885107,6,0.3103448275862069,0.5339625,0.2631578947368421
stainless88,0.03365,0.23475000000000001,0.057425479660911105,2,0.06666666666666667,-0.4446525,0.5384615384615384
standy89,1.5743152173913042,9.0,3.1389254179805337,8,0.4782608695652174,3.3689475,0.45454545454545453
stanga,0.39632142857142855,1.125,0.39821705876676994,6,0.6190476190476191,-0.35601750000000004,0.2857142857142857
stanislav107,0.321,1.125,0.4555408872977266,4,0.6,0.33531000000000005,0.5
starmaggedon,0.4358653846153846,1.2375,0.4964441855102374,10,0.8461538461538461,-0.03225000000000002,0.0
stas01,0.7034423076923078,7.77675,2.1327638200277192,8,0.3076923076923077,8.82594,0.625
stasis,0.045,0.045,0.0,1,1.0,0.0045000000000000005,0.0
stealthisGates,0.00075,0.00075,0.0,2,0.5,-0.0006225,0.0
steambotvanilla,0.22087500000000002,1.4895,0.4093364433612482,3,0.75,1.9366425,0.0
stefakk,0.00075,0.00075,0.0,1,1.0,0.0001875,0.0
stell4r,0.006310975609756097,0.066,0.008747443506124683,23,0.8617886178861789,-0.04594500000000001,0.23529411764705882
stephenchu888,0.42857142857142855,0.6,0.1922609833384967,4,0.14285714285714285,-2.08548,0.2
steveavramidis2,0.02325,0.02325,0.0,1,1.0,0.035047499999999995,0.0
stevemoley,185.19903,750.0,280.49347766217755,11,0.88,209.5928775,0.6666666666666666
stimorol,0.10928571428571428,0.72,0.26932579514144467,2,0.7142857142857143,-0.707415,0.0
stingrey072,0.011250000000000001,0.015000000000000001,0.005303300858899107,2,0.5,0.0527025,1.0
stitchmark,2.921303571428571,15.0,5.276338796729308,8,0.6428571428571429,-12.797595,0.4
stixzay,0.03975,0.03975,0.0,1,1.0,0.008775,0.0
stop3,0.2904782608695652,6.0344999999999995,1.2560506782467458,13,0.2608695652173913,-6.654285,0.4375
stophard,0.16162500000000002,0.32025000000000003,0.22432962633143222,2,0.5,0.06104999999999999,1.0
storepaypal,0.0045000000000000005,0.009000000000000001,0.0034095454242464643,2,0.5,0.014737499999999999,1.0
stormak,0.015000000000000001,0.015000000000000001,0.0,1,1.0,0.014309999999999998,0.0
storrealba,0.03960267857142857,0.624,0.09416851163528017,12,0.9464285714285714,0.4106625,0.6666666666666666
str9,7.5,7.5,0.0,1,1.0,7.5,0.0
stresmatic,15.14275,27.75,11.000014553967645,1,1.0,77.4488025,0.0
stringesco,0.009,0.04725,0.00863690649747662,8,0.95,0.0027825,0.0
stuballs,0.014284090909090911,0.135,0.029071780566808696,10,0.2727272727272727,-0.08457000000000002,0.3333333333333333
studentASD,0.007500000000000001,0.007500000000000001,0.0,1,1.0,7.500000000000001e-05,0.0
